137,5242000000349,150508,Agenda,ESTANTE EXPOSITOR FACE SIMPLES,"ESTANTE EXPOSITORA FACE SIMPLES PARA REVISTAS E PERIÓDICOS, COM ACESSO FRONTAL. ESPECIFICAÇÕES TÉCNICAS:     ESTANTE E PRATELEIRAS EM AÇO. 04 PRATELEIRAS INCLINADAS A 60º. 04 PRATELEIRAS PLANAS. 01 BASE PLANA. PÉS NIVELADORES. EXPÕE APROXIMADAMENTE 20 E ARMAZENA CERCA DE 120 REVISTAS. DIMENSÕES:    LARGURA 100 CM     ALTURA: 200 CM     PROFUNDIDADE: 45 CM.  EXPOSITOR ARTICULÁVEL PARA LIVROS E REVISTAS, TOTALMENTE CONFECCIONADA EM CHAPA DE AÇO DE BAIXO TEOR DE CARBONO, COM 04 PRATELEIRAS EXPOSITORAS ARTICULÁVEIS COM DIMENSÕES MÍNIMAS DE 970MM DE COMPRIMENTO E 320MM DE PROFUNDIDADE, SEM RASGOS OU FUROS EM SUA SUPERFÍCIE, CONFECCIONADAS EM CHAPA 0,90MM, COM SISTEMA DE ARTICULAGEM NAS LATERAIS. 04 PRATELEIRAS PLANAS COM DIMENSÕES MÍNIMAS DE 970MM DE COMPRIMENTO E 370MM DE PROFUNDIDADE, SEM RASGOS OU FUROS EM SUA SUPERFÍCIE EM CHAPA 0,90MM, 01 BASE RETANGULAR FECHADA EM CHAPA 0,90MM, COM ALTURA DE 175MM; 01 REFORÇO INTERNO EM ""OMEGA"". 02 ANTEPAROS LATERAIS EM CHAPA 1,50MM; 01 CHAPÉU EM CHAPA 0,90MM; 02 ANTEPAROS LATERAIS EM CHAPA 1,50MM. 02 LATERAIS DE SUSTENTAÇÃO COM ACABAMENTO FINAL POSSUI FURAÇÃO SEXTAVADA COM REBITE DE ROSCA EMBUTIDA, PERMITINDO FIXAÇÃO DAS TRAVESSAS SEM UTILIZAÇÃO DE PORCAS EM CHAPA DE AÇO COM ESPESSURA 1,20MM, COM DOBRAS ARREDONDADAS, EVITANDO REBARBAS E ARESTAS CORTANTES, PERMITINDO ENCAIXE DAS BANDEJAS EM PASSOS DE 175MM. NIVELADORES FIXADOS NA BASE DAS LATERAIS DE SUSTENTAÇÃO, REVESTIDOS DE NYLON PARA O DESLOCAMENTO DO MÓVEL SEM CAUSAR DANOS A PISOS E REVESTIMENTOS. PINTURA ELETROSTÁTICA A PÓ, COM CAMADA MÍNIMA DE TINTA COM 70 MICRAS, TRATAMENTO ANTIFERRUGINOSO E FOSFATIZANTE. DEVERÁ SER ATENDIDA ÀS NORMAS, MEDIANTE APRESENTAÇÃO DE LAUDO EMITIDO POR LABORATÓRIO, DE ENSAIO DEVIDAMENTE ACREDITADO PELO INMETRO, QUE ATESTEM: ESTABILIDADE, RESISTÊNCIA E CARGA MÁXIMA SUPORTADA DO MÓVEL, SEGURANÇA OFERECIDA AO USUÁRIO E AOS OBJETOS DEPOSITADOS, NO QUE DIZ RESPEITO A COMPONENTES PERFURO-CORTANTE, NOS TERMOS DA NBR 13961:2010; GRAU DE CORROSÃO POR EXPOSIÇÃO ATMOSFERA ÚMIDA SATURADA, NOS TERMOS DA NBR 8095/83, MEDIANTE ENSAIO COM DURAÇÃO MÍNIMA DE 360 HORAS; NBR 8094:1983, RELATÓRIO DE ENSAIO CORROSÃO POR EXPOSIÇÃO À NÉVOA SALINA DE PELO MENOS 300 HORAS, EM CONFORMIDADE COM AS NORMAS ABNT NBR 5841 E 5770, SECCIONADOS DE PARTES RETAS E QUE CONTENHAM UNIÕES SOLDADAS; NBR 8096:1983, RELATÓRIO DE ENSAIO CORROSÃO POR EXPOSIÇÃO AO DIÓXIDO DE ENXOFRE DE PELO MENOS 120 HORAS. DIMENSÕES GERAIS: LARGURA 1000MM X ALTURA 2000MM X PROFUNDIDADE 450MM.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 850,00",0,"R$ 0,00"
138,3016000000031,353225,Agenda,EXTRATOR DE GRAMPOS,"extrator grampo, material metal, tipo espátula, tratamento superficial zincado, comprimento 145, largura 15",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,60",0,"R$ 0,00"
139,3016000000122,279000,Agenda,FITA ADESIVA CREPE 32MM X 50M,"FITA ADESIVA, MATERIAL CREPE, TIPO MONOFACE, LARGURA 32, COMPRIMENTO 50, COR BEGE, APLICAÇÃO MULTIUSO",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 8,05",0,"R$ 0,00"
140,3016000000081,279056,Agenda,FITA ADESIVA DUPLA FACE 19MM X 30M,"Fita adesiva dupla face, material papel, tipo dupla face, largura 19, comprimento 30, cor branca, aplicação multiuso.",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 3,09",0,"R$ 0,00"
141,3017000000050,451817,Agenda,TECLADO PARA COMPUTADOR 107 TECLAS,"TECLADO MICROCOMPUTADOR, QUANTIDADE TECLAS 107, COR PRETA, TIPO USB, COMPONENTES TECLAS EXTRAS PARA MEDIACENTER, INTERNET, NORMAS TÉCNICAS ABNT2",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 20,00",2,"R$ 40,00"
142,3016000000080,282403,Agenda,FITA ADESIVA GOMADA 50MM X 50M,"fita adesiva, material papel, tipo gomada, largura 50, comprimento 50",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 2,00",0,"R$ 0,00"
143,5242000000402,71404,Agenda,GAVETEIRO VOLANTE COM 3 GAVETAS 400X490X583 MM (LXPXH) OU 330X490X583 MM (LXPXH),"CORPO  Deverá ser composto por lateral, fundo, base, tampo e frente das gavetas, fornecidos em placa de partículas de madeira de média densidade de 18 mm de espessura, com as faces, superior e inferior revestida em laminado melamínico de baixa pressão liso ou madeirado. As faces laterais, aparentes, devem receber borda reta em PVC com no mínimo 1 mm de espessura, na mesma cor do laminado. As laterais devem possuir batente para gaveta, fabricado em perfil de alumínio com nervuras estruturais e alojamento frontal para instalação de batedor com função de minimizar impactos ao fechar as gavetas.  A base deve receber 4 rodízios auto lubrificantes de duplo giro de Ø 35 mm,  fabricados em polipropileno copolímero na cor preta respeitando as normas da ABNT e base do rodízio em aço com no mínimo 1,5 mm de espessura. Para união dos componentes do corpo deve ser utilizado sistema (pino de aço com rosca e bucha plástica) e cavilhas, garantindo a perfeita união entre as peças. Os rodízios devem ser fixados nas extremidades da base do gaveteiro por 4 parafusos...",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 878,43",0,"R$ 0,00"
144,5242000000455,71404,Agenda,KEY BOX PORTA CHAVES EM AÇO,"Porta chaves em aço, ideal para organizar chaves, tratamento anti ferrugem e pintado em pintura a pó , possui fechadura de segurança, fixação na parede , altamente resistente.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 383,67",0,"R$ 0,00"
145,5242000000225,108219,Agenda,MESA COM GAVETA,"MESA RETA COM 3 GAVETAS, DIMENSOES APROXIMADAS: 1,40X0,60X0,74M -TAMPO - em formato retangular produzido em MDP de 25mm de espessura com acabamento nas duas faces (inferior e superior) em laminado melamínico de baixa pressão BP. As faces laterais dos tampos recebem fita de borda reta produzida em PVC com espessura de 3mm e raio de 3mm nas extremidades superior e inferior de acordo com as normas da ABNT, coladas pelo processo Hot Melt. Furação para encaixe da tampa basculante opcional. ESTRUTURA composta por 2 cavaletes laterais e 1 travessa horizontal. Cavaletes laterais são formados por coluna vertical em forma elíptica, produzida em chapa de aço estampada, medindo 58x635x130mm (LxHxP) (1,5mm de espessura), dentro da qual é encaixado perfil produzido em ABS com 3 canais distintos para passagem de fiação e fechamento constituído por tampa removível produzida em ABS encaixada no perfil; na parte superior é soldado perfil em formato retangular produzido em chapa de aço, medindo 15x60x62mm (LxHxP) (1,5mm de espessura), no qual serão fixadas as travessas estruturais. ACABAMENTO - Todas as peças metálicas utilizadas no processo de fabricação, recebem tratamento desengraxante a quente por meio de aspersão e tratamento de fosfatização. ACESSÓRIOS- Painel frontal- mede 1200mm de comprimento, tem altura total de 222mm e fica distante do tampo 65mm. É produzido em MDP de 25mm de espessura revestido nas duas faces (frontal e posterior) em laminado melamínico de baixa pressão BP, e nas faces laterais recebem fita de borda reta produzida em PVC com (3mm de espessura) coladas pelo processo Hot melt. Calha horizontal- dobrada em forma de ""C"", medindo aproximadamente 500x227mm, produzida em chapa de aço (1,2mm de espessura) é encaixada na travessa horizontal central da mesa através de suporte produzido em ABS. GAVETAS: 3 gavetas fixas, com chave, confeccionado no mesmo material da mesa.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.000,00",0,"R$ 0,00"
146,5242000000396,150056,Agenda,MESA DE REUNIÃO CIRCULAR 1100X740 MM (DXH),"TAMPO  Deverá ser fornecido com tampo em formato circular, em placa de partícula de madeira de média densidade, de 25 mm de espessura, com as faces, superior e inferior, revestido em laminado melamínico de baixa pressão liso ou madeirado. As faces laterais devem receber borda reta produzida em PVC com no mínimo 2 mm de espessura, na mesma cor do laminado, com raios de 2,5 mm nas extremidades superior e inferior de acordo com as normas da ABNT de ergonomia. O tampo deve ser fixado na estrutura através de buchas de aço embutidas na face inferior do tampo e parafusos...",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.065,88",0,"R$ 0,00"
147,5242000000217,150164,Agenda,MESA DE REUNIAO  RETANGULAR,"MESA RETANGULAR DE REUNIÃO - DIMENSOES APROXIMADAS 3,00x0,90x0,74m (LxPxH) TAMPO - tampo de formato retangular produzido em MDP de 25mm de espessura com acabamento nas duas faces (inferior e superior) em laminado melamínico de baixa pressão BP. Todas as faces do tampo recebem fita de borda reta produzida em PVC com espessura de 3mm e raio de 3mm nas extremidades superior e inferior de acordo com as normas da ABNT, coladas pelo processo Hot Melt.  Possui opção de tampa basculante. ESTRUTURA - Autoportante composta por 2 cavaletes laterais e 1 travessa horizontal. Cavaletes laterais são formados por coluna vertical em forma elíptica, produzida em chapa de aço estampada, medindo aproximadamente 58x635x130mm (LxHxP) (1,5mm de espessura), dentro da qual é encaixado perfil produzido em ABS com 3 canais distintos para passagem de fiação e fechamento constituído por tampa removível produzida em ABS encaixada no perfil; na parte superior é soldado perfil em formato retangular produzido em chapa de aço, medindo aproximadamente aprox. L15xH60xP62mm (1,5mm de espessura), no qual serão fixadas as travessas estruturais. ACABAMENTO - Todas as peças metálicas utilizadas no processo de fabricação, recebem tratamento desengraxante a quente",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.400,00",0,"R$ 0,00"
148,5242000000474,150056,Agenda,MESA DE TRABALHO EM ?L' MEDINDO (1400X1400X600X735MM (L1XL2XPXH)),"Tampo em formato de ""L"" medindo 1400x1400x600x735mm (L1Xl2xPxH) tipo estação de trabalho, em MDP (Medium Density Particleboard), com espessura de 25mm, densidade média de 600 kg/m³ e revestido com laminado melamínico de baixa pressão em ambas as faces, resistente a abrasão, bordas retas encabeçadas com fita em poliestireno de superfície visível texturizada cor  (a definir) , com espessura de 2,0mm na mesma cor do tampo e raio ergonômico de contato com o usuário de acordo com NBR13965 e NBR13966...",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.845,00",0,"R$ 0,00"
149,5242000000392,150056,Agenda,MESA RETA 1200X700X740 MM (LXPXH),"TAMPO  Deverá ser fornecido em formato retangular em placa de partícula de madeira de média densidade de 25 mm de espessura, com a face superior e inferior revestidas em laminado melamínico de baixa pressão liso ou madeirado. As faces laterais devem receber borda reta em PVC com no mínimo 2 mm de espessura, com raios de 2,5 mm nas extremidades superior e inferior de acordo com as normas da ABNT de ergonomia, Deverá possuir opção de tampa basculante ou passa cabos...",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.196,67",0,"R$ 0,00"
150,5242000000391,150056,Agenda,MESA RETA 1400X700X740 MM (LXPXH),"TAMPO  Deverá ser fornecido em formato retangular em placa de partícula de madeira de média densidade de 25 mm de espessura, com a face superior e inferior revestidas em laminado melamínico de baixa pressão liso ou madeirado. As faces laterais devem receber borda reta em PVC com no mínimo 2 mm de espessura, com raios de 2,5 mm nas extremidades superior e inferior de acordo com as normas da ABNT de ergonomia, Deverá possuir opção de tampa basculante ou passa cabos.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.167,67",0,"R$ 0,00"
151,5242000000394,150056,Agenda,MESA RETA 800X700X740 MM (LXPXH),"TAMPO                                                                           Deverá ser fornecido em formato retangular em placa de partícula de madeira de média densidade de 25 mm de espessura, com a face superior e inferior revestidas em laminado melamínico de baixa pressão liso ou madeirado. As faces laterais devem receber borda reta em PVC com no mínimo 2 mm de espessura, com raios de 2,5 mm nas extremidades superior e inferior de acordo com as normas da ABNT de ergonomia, Deverá possuir opção de tampa basculante ou passa cabos...",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 850,18",0,"R$ 0,00"
152,3016000000035,279216,Agenda,FITA ADESIVA INVISÍVEL 25MM X 50M,"Fita adesiva, material adesivo acrílico, tipo mágica, largura 25 mm, comprimento mínimo 50 M.",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 7,20",0,"R$ 0,00"
153,5241000000041,456702,Agenda,NOTEBOOK TIPO I - ALTA MOBILIDADE,Especificação no TR da Central de Compras,UNIDADE,5241 - EQUIPAMENTOS DE TIC - COMPUTADORES,"R$ 2.101,62",0,"R$ 0,00"
154,5241000000041,456702,Agenda,NOTEBOOK TIPO I - ALTA MOBILIDADE,Especificação no TR da Central de Compras,UNIDADE,5241 - EQUIPAMENTOS DE TIC - COMPUTADORES,"R$ 2.101,62",0,"R$ 0,00"
155,5242000000227,150153,Agenda,QUADRO AVISOS,"QUADRO DE AVISOS COM SUPERFÍCIE EM AÇO INOX E PORTA BASCULANTE, QUADRO CONFECCIONADO EM FIBRA DE MADEIRA, SOBREPOSTO DE CHAPA DE AÇO INOX ESCOVADO, MOLDURA EM ALUMÍNIO ANODIZADO, SISTEMA DE PORTA BASCULANTE EM PS CRISTAL 3 MM, COR DA MOLDURA: ALUMÍNIO FOSCO, MEDIDAS: 120X90CM.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 300,00",0,"R$ 0,00"
156,5242000000358,140805,Agenda,"QUADRO FIXO EM VIDRO TEMPERADO 3,00X1,20 M (CXL)","QUADRO FIXO EM VIDRO TEMPERADO INCOLOR, DE 8MM DE ESPESSURA, 3,00M DE COMPRIMENTO X 1,20M DE ALTURA, FORNECIDO EM DOIS MÓDULOS DE 1,50X1,20 (CXA), COM PELICULA DE SEGURANÇA NA COR BRANCA, AFIXADO EM OITO PONTOS COM PROLONGADORES CROMADOS TIPO BOTÕES, SENDO 4 NA PARTE SUPERIOR E 4 NA PARTE INFERIOR DISTÂNCIA MÁXIMA DOS SEPARADORES DA PAREDE ENTRE 2,0 CM E 2,5 CM, COM ACEITAÇÃO PARA TODOS OS TIPOS DE PINCEL PARA QUADRO DE VIDRO. AS TAMPAS DE ACABAMENTO DEVERÃO SER DE INOX OU ALUMÍNIO POLIDO E FIXADAS COM COLA DE SILICONE, DEVEM POSSUIR CANTOS BOLEADOS E POLIDOS, NÃO APRESENTANDO ÁREAS DE CORTES OU PONTIAGUDAS, DEVEM POSSUIR LAPIDAÇÃO RETA, GARANTINDO UM MELHOR ACABAMENTO E MAIOR SEGURANÇA. OS PARAFUSOS, BUCHAS E DEMAIS ACESSÓRIOS DE FIXAÇÃO DEVERÃO ESTAR INCLUSOS. GARANTIA VITALÍCIA CONTRA MANCHAS. GARANTIA MÍNIMA DE 5 (CINCO) ANOS, CONTRA DEFEITOS DE FABRICAÇÃO. O FORNECEDOR SE RESPONSABILIZARÁ POR TODA A LOGÍSTICA NECESSÁRIA, TAIS COMO: TRANSPORTE ATÉ A SEDE DO SOLICITANTE; OS QUADROS ESTARÃO COM TODOS OS ITENS NECESSÁRIOS PARA A CONTRATANTE REALIZAR A INSTALAÇÃO. GANHO DE BRILHO 1.1, ANTI-REFLEXO.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 1.500,00",0,"R$ 0,00"
157,5242000000456,150151,Agenda,"ROUPEIRO 4 PORTAS SOBREPOSTAS, INSALUBRE MED. (1820X1016X420MM)","Roupeiro de 4 portas, 2 portas superiores e 2 portas inferior, confeccionado em chapa de aço SAE-1008 a 1012 com 0,61mm (#24) de espessura. Dimensões aproximadas: 1820 (A) x 1016 (L) x 420 (P), constituído por um corpo com 4 portas formando 4 compartimentos independentes. Portas com pivotamento lateral. Divisória vertical localizada no centro do compartimento em toda a sua extensão, cada porta com 2 dobradiças internas proporcionando maior segurança e dotadas de reforço interno tipo ômega fixado na parte central no sentido vertical.",UNIDADE,5242 - MOBILIARIO EM GERAL,"R$ 3.769,33",0,"R$ 0,00"
158,3016000000139,279064,Agenda,FITA ADESIVA TRANSPARENTE 48MM X 50M,"FITA ADESIVA, MATERIAL POLIPROPILENO TRANSPARENTE, TIPO MONOFACE, LARGURA 48, COMPRIMENTO 50, APLICAÇÃO EMPACOTAMENTO",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 6,79",0,"R$ 0,00"
159,3016000000074,232421,Agenda,GRAMPEADOR DE PAPEL 26/6 GRANDE,"Grampeador, tratamento superficial pintado, material metal, tipo mesa, capacidade 20, aplicação papel, tamanho grampo 26/6. Tamanho grande. COMPRIMENTO 20 CM, LARGURA 4,5 CM, ALTURA 8,5 CM.",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 13,90",0,"R$ 0,00"
160,3016000000300,232256,Agenda,GRAMPO PARA GRAMPEADOR 23 X 08,"grampo grampeador, material metal, tratamento superficial niquelado, tamanho 23/8 - Para 40 a 60 folhas",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 15,00",0,"R$ 0,00"
161,3016000000237,332121,Agenda,GRAMPO PARA GRAMPEADOR 23 X 13,"GRAMPO GRAMPEADOR, MATERIAL METAL, TRATAMENTO SUPERFICIAL GALVANIZADO, TAMANHO 23/13. CAIXA COM 1000 - Até 100 folhas.",CAIXA,3016 - MATERIAL DE EXPEDIENTE,"R$ 14,00",0,"R$ 0,00"
162,3016000000037,243205,Agenda,GRAMPO PARA GRAMPEADOR 24 X 6,"grampo grampeador, material metal, tratamento superficial galvanizado, tamanho 24/6, CAIXA COM 1000 UNIDADES",CAIXA,3016 - MATERIAL DE EXPEDIENTE,"R$ 1,50",0,"R$ 0,00"
163,3016000000036,203144,Agenda,GRAMPO PARA GRAMPEADOR 26 X 6,"grampo grampeador, material metal, tratamento superficial galvanizado, tamanho 26/6. CAIXA COM 1000 UNIDADES",CAIXA,3016 - MATERIAL DE EXPEDIENTE,"R$ 1,00",0,"R$ 0,00"
164,3016000000039,272533,Agenda,LAPIS PRETO (NUMERO 2 - HB),"lápis preto, material corpo madeira, diâmetro carga 2, dureza carga HB, formato corpo cilíndrico",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,12",0,"R$ 0,00"
165,3016000000040,372643,Agenda,LIVRO DE PROTOCOLO COM 100 FOLHAS,"Livro protocolo, quantidade folhas 100, comprimento 215, largura 150, tipo capa dura, características adicionais folhas pautadas e numeradas sequencialmente frente, gramatura folhas 56, material folhas papel apergaminhado",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 8,00",0,"R$ 0,00"
166,3016000000244,965,Agenda,PAPEL 40KG BRANCO,PAPEL 40 KG 120 GR 66 X 96 NA COR BRANCO.,UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 1,50",0,"R$ 0,00"
167,3016000000533,461828,Agenda,PAPEL A4 BRANCO,"PAPEL PARA IMPRESSÃO FORMATADO, TIPO: SULFITE, APERGAMINHADO, OFÍCIO, TAMANHO (C X L): 297 X 210 MM, GRAMATURA: 75 G,M2, COR: BRANCO, CARACTERÍSTICA ADICIONAL: PH ALCALINO. RESMA COM 500 FOLHAS",Resma,3016 - MATERIAL DE EXPEDIENTE,"R$ 17,59",5,"R$ 87,95"
168,3016000000046,203525,Agenda,PAPEL ALMACO,"Papel almaço, material celulose vegetal, gramatura 75, comprimento 310, tipo com pauta e margem, caderno com 10 folhas.",CADERNO,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,35",100,"R$ 35,00"
169,3016000000109,296651,Agenda,PAPEL AUTO-ADESIVO TIPO CONTACT,"PAPEL AUTO-ADESIVO, MATERIAL PLÁSTICO, TIPO CONTACT, COR INCOLOR, GRAMATURA 120, LARGURA 300, TRANSMITÂNCIA TRANSPARENTE. ROLO COM 25 METROS",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 45,00",0,"R$ 0,00"
170,3016000000141,344842,Agenda,PASTA ARQUIVO ABA/ELÁSTICO LOMBADA 20MM,"PASTA ARQUIVO, MATERIAL POLIPROPILENO TEXTURIZADO, TIPO COM ABAS, LARGURA 250, ALTURA 340, LOMBADA 20MM, COR AZUL-ESCURO, CARACTERÍSTICAS ADICIONAIS 2 TRANSPARENTE/ELÁSTICO",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 2,00",0,"R$ 0,00"
171,3016000000156,243934,Agenda,PASTA COM ABA E ELÁSTICO LOMBADA 40,"PASTA ARQUIVO, MATERIAL PLÁSTICO CORRUGADO FLEXÍVEL, TIPO COM ABAS, LARGURA 240, LOMBADA 40, CARACTERÍSTICAS ADICIONAIS COM ELÁSTICO, COMPRIMENTO 350, TRANSMITÂNCIA TRANSPARENTE",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 6,90",0,"R$ 0,00"
172,3016000000159,32921,Agenda,PERFURADOR DE PAPEL 35 FOLHAS,"Perfurador papel, material metal, funcionamento manual, tratamento superficial pintura eletrostática, tipo furo redondo, diametro furo 7mm, distancia dos furos 8mm, capacidade perfuração 35 folhas, características adicionais designer anatômico, régua, quantidade furos 2. Apoio da base em polietileno",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 25,50",0,"R$ 0,00"
173,3016000000093,202040,Agenda,PINCEL ATÔMICO/PERMANENTE COR AZUL,"PINCEL ATÔMICO, MATERIAL PLÁSTICO, TIPO PONTA FELTRO, TIPO CARGA DESCARTÁVEL, COR TINTA AZUL",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 2,00",0,"R$ 0,00"
174,3016000000052,202041,Agenda,PINCEL ATÔMICO/PERMANENTE COR PRETA,"pincel atômico, material plástico, tipo ponta feltro, tipo carga descartável, cor tinta preta",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,65",0,"R$ 0,00"
175,3016000000054,202043,Agenda,PINCEL ATÔMICO/PERMANENTE COR VERMELHA,"pincel atômico, material plástico, tipo ponta feltro, tipo carga descartável, cor tinta vermelha",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,65",0,"R$ 0,00"
176,3016000000053,278627,Agenda,PINCEL P/ QUADRO MAGNETICO COR AZUL,"pincel quadro branco / magnético, material plástico, material ponta náilon, cor azul",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,95",0,"R$ 0,00"
177,3016000000057,278629,Agenda,PINCEL P/ QUADRO MAGNETICO COR PRETA,"pincel quadro branco / magnético, material plástico, material ponta náilon, cor preta",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,95",0,"R$ 0,00"
178,3016000000056,278628,Agenda,PINCEL P/ QUADRO MAGNETICO COR VERDE,"pincel quadro branco / magnético, material plástico, material ponta náilon, cor verde",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,95",0,"R$ 0,00"
179,3016000000055,278630,Agenda,PINCEL P/ QUADRO MAGNETICO COR VERMELHA,"Pincel quadro branco / magnético, material plástico, material ponta náilon, cor vermelha",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,95",0,"R$ 0,00"
180,3016000000241,278687,Agenda,PISTOLA PARA COLA QUENTE 11MM,"PISTOLA APLICADORA, TENSÃO ALIMENTAÇÃO BIVOLT, POTÊNCIA 40, TEMPERATURA TRABALHO 120 - 193, APLICAÇÃO COLAGEM, CARACTERÍSTICAS ADICIONAIS DIÂMETRO ENTRADA BASTÃO 11,3MM",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 35,00",0,"R$ 0,00"
181,3016000000104,202541,Agenda,PORTA-CANETA COM TRÊS DIVISÕES,"PORTA-LÁPIS/CLIPE/LEMBRETE, MATERIAL ACRÍLICO, COR FUMÊ, TIPO CONJUGADO",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 12,00",0,"R$ 0,00"
182,3016000000076,278851,Agenda,PRANCHETA PORTÁTIL,"Prancheta portátil, material acrílico, comprimento 233, largura 320, espessura 3, cor fumê, características adicionais com prendedor niquelado",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 9,00",0,"R$ 0,00"
183,3016000000070,203205,Agenda,REGUA PLASTICA DE 30 CM - TRANSPARENTE,"régua escritório, material acrílico, comprimento 30, graduação centímetro, tipo material flexível",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,35",0,"R$ 0,00"
184,3016000000069,203190,Agenda,REGUA PLASTICA DE 60 CM - TRANSPARENTE,"régua escritório, material plástico, comprimento 60, graduação centímetro, tipo material flexível",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 0,90",0,"R$ 0,00"
185,3017000000224,385478,Agenda,CARTAO DE MEMÓRIA 16 GB TIPO SDHC,"MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA 16 GB, TIPO CARTAO SDHC, APLICAÇÃO ARMAZENAR FOTOS, IMAGENS E DADOS",UNIDADE,3017 - PRODUTOS DE PROCESSAMENTO DE DADOS,"R$ 30,00",0,"R$ 0,00"
186,3016000000115,271466,Agenda,TESOURA MULTIUSO - 18 CM,"TESOURA, MATERIAL AÇO INOXIDÁVEL, MATERIAL CABO POLIPROPILENO, COMPRIMENTO 18",UNIDADE,3016 - MATERIAL DE EXPEDIENTE,"R$ 15,00",0,"R$ 0,00"
188,3035000000247,409245,Especial,BALAO  DE FUNDO CHATO 250ML,"BALÃO LABORATÓRIO, TIPO USO VOLUMÉTRICO, TIPO FUNDO FUNDO CHATO, MATERIAL VIDRO, CAPACIDADE 250, ACESSÓRIOS ROLHA DE PLÁSTICO",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 40,32",0,"R$ 0,00"
190,3035000000088,409238,Especial,BALÃO FUNDO CHATO 500 ML,"Balão laboratório, tipo uso volumétrico, tipo fundo chato, material vidro, capacidade 500 ML, acessórios rolha de vidro",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 45,00",0,"R$ 0,00"
191,3035000000089,409242,Especial,BALÃO FUNDO CHATO 50 ML,"Balão laboratório, tipo uso volumétrico, tipo fundo chato, material vidro, capacidade 50 ML, acessórios rolha de vidro",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 30,00",0,"R$ 0,00"
192,3035000000453,409239,Especial,BAL?O LABORATORIO FUNDO CHATO CAPACIDADE 1000,"BAL?O LABORATORIO, TIPO USO VOLUMETRICO, TIPO FUNDO FUNDO CHATO, MATERIAL VIDRO, CAPACIDADE 1000, ACESSORIOS ROLHA DE VIDRO",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 52,00",0,"R$ 0,00"
